id,sex,age,age_cat,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid,race,days_b_screening_arrest
774,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,
775,Male,47,Greater than 45,0,0,0,3,M,Battery,0,Caucasian,-1
779,Female,33,25 - 45,0,0,0,6,M,Battery,0,African-American,-54
781,Male,47,Greater than 45,0,0,0,11,F,Aggrav Battery w/Deadly Weapon,0,African-American,0
785,Female,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
786,Female,43,Greater than 45,0,0,0,0,M,Aggravated Assault W/dead Weap,0,African-American,0
787,Male,29,25 - 45,0,0,0,5,M,Battery,0,African-American,-1
788,Male,29,25 - 45,0,0,0,3,M,Battery,0,African-American,-1
789,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
790,Female,33,25 - 45,0,0,0,3,M,arrest case no charge,0,African-American,-1
792,Male,25,25 - 45,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,Other,0
796,Male,20,Less than 25,0,0,0,0,F,Possession of Cocaine,0,African-American,0
800,Male,51,Greater than 45,0,0,0,0,M,Battery,1,African-American,61
803,Male,47,Greater than 45,0,0,0,0,M,Computer Pornography,0,African-American,0
806,Male,20,Less than 25,0,0,0,0,F,Agg Battery Grt/Bod/Harm,0,African-American,-1
807,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
808,Male,25,25 - 45,0,0,0,3,F,Felony Battery (Dom Strang),0,African-American,-1
812,Male,29,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
814,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,1,African-American,-7
817,Male,38,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-1
818,Male,25,25 - 45,0,0,0,0,F,Battery,0,African-American,0
820,Male,29,25 - 45,0,0,0,14,F,Aggravated Assault W/Dead Weap,0,African-American,0
821,Male,33,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
825,Male,20,Less than 25,0,0,0,5,M,arrest case no charge,1,Caucasian,-23
831,Male,42,Greater than 45,0,0,0,0,M,Battery,0,African-American,0
838,Male,42,25 - 45,0,0,0,0,M,Reckless Driving,0,African-American,0
840,Male,25,25 - 45,0,0,0,0,F,Possession of Oxycodone,0,African-American,
841,Male,20,Less than 25,0,0,0,0,F,Battery,0,African-American,-1
842,Female,47,Greater than 45,0,0,0,0,F,Burglary Structure Unoccup,0,African-American,
843,Male,38,25 - 45,0,0,0,3,F,arrest case no charge,0,African-American,-1
844,Male,52,Greater than 45,0,0,0,3,F,Felony Petit Theft,0,African-American,-1
847,Male,25,25 - 45,0,0,0,0,F,Grand Theft (Motor Vehicle),0,African-American,-1
848,Female,47,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
850,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,1,African-American,0
851,Male,56,Greater than 45,0,0,0,0,M,Possession of Cocaine,0,African-American,-9
852,Male,20,Greater than 45,0,0,0,0,F,arrest case no charge,1,African-American,-11
853,Male,47,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
855,Male,33,25 - 45,0,0,0,0,F,Petit Theft,0,African-American,-1
856,Male,38,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-6
857,Male,29,25 - 45,1,0,0,6,F,arrest case no charge,1,African-American,-1
858,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
859,Male,25,Less than 25,0,0,0,0,F,Battery,0,African-American,0
863,Male,34,25 - 45,0,0,0,3,F,Battery,0,African-American,0
864,Male,25,Less than 25,0,0,0,5,F,Possession of Cocaine,0,African-American,0
869,Male,39,25 - 45,0,0,0,7,M,Battery,0,African-American,0
870,Female,33,25 - 45,0,0,0,3,F,arrest case no charge,1,African-American,-1
871,Male,38,25 - 45,0,0,0,0,M,Battery,0,African-American,0
872,Male,33,25 - 45,0,0,0,6,M,Battery,0,African-American,0
874,Male,25,25 - 45,0,0,0,3,F,Possession of Cannabis,0,African-American,0
875,Female,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
879,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,Caucasian,
880,Male,60,Greater than 45,0,0,0,0,F,arrest case no charge,0,Hispanic,-8
886,Female,39,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
887,Male,29,25 - 45,0,0,0,0,F,Driving While License Revoked,1,African-American,-1
888,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,0
889,Male,20,Less than 25,0,0,0,0,M,arrest case no charge,0,African-American,-1
893,Male,29,25 - 45,0,0,0,0,M,Burglary Structure Unoccup,0,African-American,-1
895,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
898,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,747
899,Male,25,25 - 45,0,0,0,0,M,Disorderly Conduct,1,African-American,-1
900,Female,20,Less than 25,0,0,0,0,F,Possession of Cocaine,0,African-American,-1
901,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
905,Male,29,25 - 45,0,0,0,0,F,Possession of Cocaine,0,Hispanic,-27
906,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,Caucasian,0
909,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
914,Male,25,25 - 45,0,0,0,0,M,Battery,1,African-American,-1
916,Male,38,25 - 45,0,0,0,0,F,Aggravated Assault w/Firearm,0,African-American,-1
917,Male,20,Less than 25,0,0,0,6,M,Aggravated Battery,1,African-American,0
918,Female,33,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
921,Male,29,Greater than 45,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,African-American,0
922,Male,25,25 - 45,0,0,0,3,F,arrest case no charge,1,African-American,-1
923,Male,38,25 - 45,0,0,0,0,M,Battery,0,African-American,
924,Male,52,25 - 45,0,0,0,0,M,Driving Under The Influence,0,Caucasian,0
925,Male,33,25 - 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-2
927,Male,33,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,0
932,Male,42,25 - 45,0,0,0,0,M,Reckless Driving,0,Hispanic,-44
934,Male,25,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,1,African-American,-1
935,Male,43,Less than 25,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,0
937,Male,29,25 - 45,0,0,0,5,F,Possession of Cocaine,1,African-American,
944,Male,29,25 - 45,0,0,0,4,F,Driving While License Revoked,0,African-American,0
945,Male,25,Greater than 45,0,0,0,3,M,Possess Cannabis/20 Grams Or Less,0,African-American,
947,Female,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
948,Female,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
951,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-27
953,Male,29,25 - 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,0
956,Male,25,Less than 25,0,0,0,0,F,Battery,1,African-American,-175
958,Male,29,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,0
962,Male,25,25 - 45,0,0,0,3,M,Battery,0,African-American,0
963,Male,25,25 - 45,0,0,0,0,F,Aggravated Assault w/Firearm,0,African-American,-1
965,Male,33,25 - 45,0,0,0,0,F,Felony Battery (Dom Strang),0,African-American,-1
969,Male,20,25 - 45,0,0,0,0,F,Reckless Driving,0,Other,-1
971,Female,52,Greater than 45,0,0,0,0,F,Possession Of Alprazolam,1,African-American,-14
975,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
977,Female,20,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
978,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
983,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,1,African-American,-40
988,Female,29,25 - 45,0,0,0,4,F,Driving While License Revoked,0,African-American,-1
990,Female,39,Greater than 45,0,0,0,0,F,Felony Driving While Lic Suspd,0,African-American,0
991,Male,25,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,320
998,Male,25,25 - 45,0,0,0,6,F,arrest case no charge,1,African-American,-1
999,Male,33,25 - 45,0,0,0,0,F,Battery,1,African-American,-1
1001,Male,42,Greater than 45,0,0,0,8,F,Tamper With Witness/Victim/CI,0,African-American,-1
1002,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
1003,Male,33,25 - 45,0,0,0,0,M,Battery,1,African-American,-1
1005,Male,60,Greater than 45,0,0,0,0,M,Felony/Driving Under Influence,1,African-American,-18
1006,Male,33,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
1007,Female,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
1008,Male,48,Greater than 45,0,0,0,0,M,Battery,0,African-American,-10
1009,Male,51,Greater than 45,0,0,0,0,F,Driving While License Revoked,0,African-American,-1
1014,Male,20,Less than 25,0,0,0,0,F,Battery,0,African-American,-1
1015,Male,33,25 - 45,0,0,0,6,F,Aggravated Battery / Pregnant,0,African-American,-1
1016,Male,29,25 - 45,0,0,0,3,M,Criminal Mischief Damage <$200,1,African-American,-1
1017,Male,29,25 - 45,0,0,0,3,F,arrest case no charge,0,African-American,-32
1018,Male,29,25 - 45,0,0,0,0,M,Assault,0,African-American,
1020,Male,55,Greater than 45,0,0,0,0,F,Grand Theft (Motor Vehicle),0,African-American,0
1022,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
1023,Male,52,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,26
1024,Male,25,25 - 45,0,0,0,0,M,Viol Injunct Domestic Violence,0,African-American,-1
1025,Male,33,25 - 45,0,0,0,0,M,Battery,1,African-American,-1
1027,Male,20,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,0
1030,Female,25,25 - 45,0,0,0,0,M,DUI - Enhanced,0,African-American,-1
1034,Male,25,Less than 25,0,0,0,0,M,Battery,1,African-American,0
1036,Male,25,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
1037,Male,20,25 - 45,0,0,0,0,F,Aggravated Assault W/dead Weap,1,African-American,-1
1041,Female,29,25 - 45,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,African-American,-43
1043,Male,29,25 - 45,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,African-American,-1
1044,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
1046,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,
1049,Male,48,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-2
1054,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-306
1055,Male,29,Greater than 45,0,0,0,0,F,arrest case no charge,1,African-American,236
1058,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
1059,Male,25,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
1060,Male,42,25 - 45,0,0,0,0,M,Unauth Poss ID Card or DL,0,African-American,-1
1061,Male,42,Greater than 45,0,0,0,0,M,Grand Theft in the 3rd Degree,0,African-American,-1
1062,Male,33,25 - 45,0,0,0,3,F,Child Abuse,0,African-American,0
1065,Male,25,25 - 45,0,0,0,4,F,arrest case no charge,1,African-American,0
1066,Male,34,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
1069,Male,48,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-6
1070,Male,25,25 - 45,0,0,0,3,F,Battery,0,African-American,-52
1072,Male,29,25 - 45,0,0,0,0,F,Assault,0,African-American,-1
1073,Male,20,Less than 25,0,0,0,0,M,Driving Under The Influence,0,African-American,0
1076,Female,39,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
1079,Male,33,25 - 45,0,0,0,0,F,Aggravated Battery / Pregnant,1,African-American,
1081,Male,42,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,
1084,Male,42,Greater than 45,0,0,0,0,M,Driving Under The Influence,0,African-American,-1
1086,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
1087,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,1,Caucasian,0
1088,Male,52,25 - 45,0,0,0,0,F,,0,African-American,-1
1092,Male,25,Less than 25,0,0,0,0,F,Burglary Structure Unoccup,0,African-American,-6
1093,Male,20,Less than 25,0,0,0,0,M,Battery,0,Caucasian,-1
1094,Male,25,25 - 45,0,0,0,0,F,Battery,1,Caucasian,-1
1096,Male,56,Greater than 45,0,0,0,0,M,Disorderly Conduct,0,Caucasian,-1
1097,Male,38,25 - 45,0,0,0,0,M,Grand Theft in the 3rd Degree,0,Caucasian,-47
1099,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
1101,Female,33,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
1103,Male,20,Greater than 45,0,0,0,0,F,Battery,0,African-American,0
1106,Male,38,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
1111,Male,43,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,0
1118,Female,39,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-106
1119,Male,25,Less than 25,0,0,0,3,F,Grand Theft in the 3rd Degree,1,African-American,-1
1120,Male,25,25 - 45,0,0,0,0,F,Battery,0,African-American,0
1121,Male,29,25 - 45,0,0,0,0,M,Grand Theft in the 3rd Degree,0,African-American,-1
1122,Male,25,Less than 25,0,0,0,0,F,Grand Theft (Motor Vehicle),0,African-American,-3
1123,Male,47,Greater than 45,0,0,0,6,F,Battery,0,African-American,0
1127,Male,25,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,0
1128,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
1129,Male,38,25 - 45,0,0,0,0,F,Battery on a Person Over 65,0,African-American,-1
1132,Female,48,Greater than 45,0,0,0,0,F,Possession of Cocaine,0,African-American,0
1135,Male,20,Less than 25,0,0,0,0,F,Possess Cannabis/20 Grams Or Less,0,Caucasian,-37
1138,Female,25,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,0
1140,Male,67,Greater than 45,0,0,0,3,F,Driving While License Revoked,0,African-American,-1
1141,Male,38,25 - 45,0,2,0,4,M,arrest case no charge,0,African-American,-1
1142,Female,33,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,0
1144,Female,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
1149,Male,33,25 - 45,0,0,0,3,F,arrest case no charge,0,African-American,
1152,Female,25,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
1156,Female,25,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
1157,Male,32,25 - 45,0,0,0,5,F,Battery,0,Native American,0
1159,Female,48,Greater than 45,0,0,0,0,F,Battery,0,African-American,0
1160,Female,25,Less than 25,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,African-American,-1
1163,Male,25,25 - 45,0,0,0,3,F,Felony Battery (Dom Strang),0,African-American,-1
1165,Male,25,25 - 45,0,0,0,3,M,Aggrav Battery w/Deadly Weapon,0,Other,-1
1166,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,1,African-American,0
1167,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-106
1169,Male,29,25 - 45,0,0,0,0,M,Driving License Suspended,0,African-American,-1
1171,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
1172,Male,29,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
1176,Male,25,25 - 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-2
1177,Male,42,Greater than 45,0,0,0,0,M,Grand Theft in the 3rd Degree,0,African-American,-1
1179,Male,33,25 - 45,0,0,0,0,M,Driving While License Revoked,0,African-American,-1
1181,Female,33,25 - 45,0,0,0,0,F,Aggravated Assault W/Dead Weap,0,African-American,-1
1187,Male,20,Less than 25,0,0,0,0,F,Battery,1,African-American,-1
1192,Male,52,Greater than 45,0,0,0,6,F,Possession of Cocaine,0,African-American,-1
1193,Male,43,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
1194,Male,38,25 - 45,0,0,0,0,M,Grand Theft in the 3rd Degree,0,African-American,-1
1195,Female,33,25 - 45,0,0,0,0,M,Resist Officer w/Violence,0,African-American,-1
1196,Male,29,25 - 45,0,0,0,0,M,Battery,0,Caucasian,0
1198,Male,29,25 - 45,0,0,0,0,M,arrest case no charge,0,Caucasian,0
1202,Male,29,25 - 45,0,0,0,12,F,arrest case no charge,1,African-American,0
1204,Female,25,Less than 25,0,0,0,0,M,DUI Property Damage/Injury,0,African-American,-1
1205,Male,56,Greater than 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-1
1206,Male,29,25 - 45,0,0,0,0,F,Felony Battery (Dom Strang),0,African-American,-1
1207,Male,25,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,1,African-American,-38
1208,Male,43,25 - 45,0,0,0,0,M,Battery,0,African-American,
1209,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
1212,Female,25,Less than 25,0,0,0,0,M,Battery,1,African-American,0
1213,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
1215,Male,68,Greater than 45,0,0,0,0,M,Battery,0,African-American,0
1216,Male,25,25 - 45,0,0,0,0,F,Possession of Cannabis,0,African-American,0
1219,Female,29,25 - 45,0,0,0,0,M,Agg Battery Grt/Bod/Harm,0,African-American,-1
1220,Male,38,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
1221,Male,29,25 - 45,0,0,0,3,M,Burglary Dwelling Occupied,0,African-American,0
1223,Male,20,Less than 25,0,0,0,0,M,arrest case no charge,1,Caucasian,140
1227,Male,33,25 - 45,0,0,0,7,F,arrest case no charge,0,Hispanic,-79
1228,Female,25,25 - 45,0,0,0,0,F,Driving While License Revoked,0,African-American,
1229,Male,33,25 - 45,0,0,0,3,F,Possession of Cannabis,0,African-American,-1
1230,Male,25,Less than 25,0,0,0,0,F,Burglary Unoccupied Dwelling,0,African-American,-1
1231,Male,25,25 - 45,0,0,0,0,M,Possession of Cocaine,0,African-American,773
1233,Male,25,25 - 45,0,0,0,5,F,arrest case no charge,0,African-American,-1
1234,Male,47,Greater than 45,0,0,0,3,M,arrest case no charge,0,African-American,
1235,Male,29,25 - 45,0,0,0,6,F,Possess Cannabis/20 Grams Or Less,1,African-American,-1
1237,Male,29,25 - 45,0,0,0,0,M,Viol Prot Injunc Repeat Viol,0,African-American,-1
1238,Male,29,25 - 45,0,0,0,0,M,Battery,1,Caucasian,-1
1240,Male,29,25 - 45,0,0,0,6,F,Aggravated Assault W/dead Weap,0,African-American,-1
1243,Male,38,25 - 45,0,0,0,0,M,Battery,0,African-American,0
1244,Male,42,25 - 45,0,0,0,0,F,Tamper With Witness/Victim/CI,0,Caucasian,-3
1247,Female,25,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
1248,Male,34,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
1252,Male,33,25 - 45,0,0,0,0,F,arrest case no charge,0,Other,-1
1253,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,1,Other,-1
1254,Male,38,25 - 45,0,0,0,8,M,arrest case no charge,0,African-American,0
1255,Male,25,25 - 45,0,0,0,0,F,Viol Injunct Domestic Violence,1,African-American,-1
1256,Male,43,Greater than 45,0,0,0,12,F,arrest case no charge,1,African-American,-1
1257,Male,20,Less than 25,0,0,0,0,M,Battery,1,African-American,28
1258,Male,47,Greater than 45,0,0,0,4,M,Battery,1,African-American,-1
1259,Male,25,25 - 45,0,0,0,3,F,Driving License Suspended,1,African-American,-1
1261,Male,33,Greater than 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
1262,Male,48,Greater than 45,0,0,0,3,M,Battery,0,African-American,-1
1269,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
1272,Male,33,25 - 45,0,0,0,3,F,Burglary Structure Unoccup,1,African-American,-1
1274,Male,42,25 - 45,0,0,0,3,F,Aggrav Battery w/Deadly Weapon,0,African-American,-1
1275,Male,43,Greater than 45,0,0,0,0,F,Burglary Dwelling Occupied,0,African-American,-1
1282,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
1290,Male,25,25 - 45,0,0,0,0,M,Battery,1,African-American,-1
1292,Male,43,Greater than 45,0,0,0,0,F,DUI Property Damage/Injury,0,African-American,0
1295,Male,25,25 - 45,0,0,0,0,F,Battery,0,African-American,0
1296,Male,39,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
1297,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,
1298,Male,25,25 - 45,0,0,0,3,M,Battery,0,African-American,-1
1300,Female,20,Less than 25,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,African-American,-1
1304,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,
1305,Male,33,25 - 45,0,0,0,4,M,Battery,0,African-American,0
1306,Male,29,25 - 45,0,0,0,0,F,Battery,1,African-American,-1
1310,Female,20,Less than 25,0,0,0,0,F,Possession Of Alprazolam,0,Caucasian,-23
1313,Male,25,25 - 45,0,0,0,0,F,Pos Cannabis W/Intent Sel/Del,1,African-American,-1
1315,Male,25,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
1318,Male,38,25 - 45,0,0,0,6,M,Grand Theft in the 3rd Degree,1,African-American,-1
1320,Male,47,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
