id,sex,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
840,Male,36,25 - 45,0,6,0,0,1,F,Carrying Concealed Firearm,0
857,Male,28,25 - 45,5,8,0,1,16,F,Aggravated Battery / Pregnant,0
840,Female,27,25 - 45,0,3,0,0,0,M,Battery,0
841,Male,21,Less than 25,0,4,0,0,1,F,Aggravated Assault W/dead Weap,0
841,Male,35,25 - 45,0,4,0,0,5,F,Neglect Child / No Bodily Harm,0
852,Male,22,Less than 25,0,8,0,0,8,F,Possession of Cannabis,0
852,Male,39,25 - 45,0,3,0,0,11,M,Battery,0
870,Female,35,25 - 45,0,1,0,0,6,F,arrest case no charge,0
853,Male,37,25 - 45,0,1,0,0,0,M,Battery,0
853,Male,34,25 - 45,0,7,0,0,15,F,Drivg While Lic Suspd/Revk/Can,0
856,Male,24,25 - 45,0,6,0,0,4,F,Possession of Cannabis,0
856,Female,23,25 - 45,0,3,0,0,0,M,Resist/Obstruct W/O Violence,0
856,Male,22,Less than 25,0,4,0,0,1,F,arrest case no charge,0
856,Male,56,Greater than 45,0,1,0,0,1,F,Aggravated Assault,0
856,Female,40,Greater than 45,0,1,0,0,0,M,Battery,0
887,Male,30,25 - 45,0,6,0,1,5,F,Driving While License Revoked,0
863,Male,20,Less than 25,0,3,0,0,0,M,Battery,0
863,Male,21,Less than 25,0,4,0,0,1,M,arrest case no charge,0
863,Male,28,25 - 45,0,1,0,0,0,M,arrest case no charge,0
864,Male,28,25 - 45,0,2,0,0,1,F,arrest case no charge,0
864,Male,25,25 - 45,0,8,0,0,4,F,arrest case no charge,0
899,Male,25,25 - 45,0,2,0,0,0,M,Disorderly Conduct,0
874,Male,19,Less than 25,0,7,0,0,0,F,Burglary Unoccupied Dwelling,0
874,Male,25,25 - 45,0,2,0,0,0,M,Battery,0
874,Male,29,25 - 45,0,1,0,0,1,F,Possession of Cocaine,0
875,Female,22,Less than 25,0,4,0,1,0,F,Burglary Unoccupied Dwelling,0
875,Male,18,Less than 25,1,3,0,0,1,F,arrest case no charge,0
914,Male,27,25 - 45,0,7,0,0,3,M,Felony Battery w/Prior Convict,0
893,Male,35,25 - 45,0,2,0,0,0,F,Aggravated Assault w/Firearm,0
917,Male,22,Less than 25,0,10,0,0,11,F,Possession of Cocaine,0
893,Female,34,25 - 45,0,1,0,0,1,F,Felony Battery (Dom Strang),0
893,Male,27,25 - 45,0,7,0,0,1,M,Possess Cannabis/20 Grams Or Less,0
922,Male,27,25 - 45,0,6,0,0,6,F,arrest case no charge,0
895,Male,38,25 - 45,0,1,0,0,1,M,Battery,0
895,Female,52,Greater than 45,0,1,0,0,0,M,Carrying Concealed Firearm,0
905,Male,33,25 - 45,0,1,0,0,2,M,arrest case no charge,0
905,Male,34,25 - 45,0,1,0,0,0,F,Possession of Cocaine,0
905,Male,38,25 - 45,0,1,0,0,1,M,Operating W/O Valid License,0
934,Male,25,25 - 45,0,4,0,0,4,F,Susp Drivers Lic 1st Offense,0
906,Male,45,Greater than 45,0,1,0,0,0,M,Battery,0
937,Male,30,25 - 45,0,4,0,0,6,F,Battery,1
918,Male,25,25 - 45,0,3,0,0,10,F,Driving While License Revoked,0
918,Male,24,25 - 45,0,8,0,0,6,M,Possess Cannabis/20 Grams Or Less,0
918,Female,21,Less than 25,0,10,0,0,3,F,Poss Contr Subst W/o Prescript,0
918,Female,20,Less than 25,0,4,0,0,0,M,Burglary Dwelling Occupied,0
921,Male,28,25 - 45,0,1,0,0,1,M,Battery,0
922,Male,26,25 - 45,0,1,0,0,0,M,Crim Use of Personal ID Info,0
956,Male,24,Less than 25,0,10,0,0,4,F,Possession of Cocaine,0
923,Male,28,25 - 45,0,2,0,0,0,M,Operating W/O Valid License,0
923,Male,25,25 - 45,0,9,0,0,5,M,Battery,0
923,Male,23,25 - 45,0,4,0,0,1,F,False Imprisonment,0
923,Male,34,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
927,Male,20,Less than 25,0,9,0,0,0,F,Grand Theft (Motor Vehicle),0
971,Female,58,Greater than 45,0,1,0,0,4,F,Battery,0
927,Male,19,Less than 25,0,3,0,1,0,F,arrest case no charge,0
932,Male,20,Less than 25,0,8,0,0,0,F,Possession Of Alprazolam,0
932,Male,27,25 - 45,0,2,0,0,0,F,Burglary Unoccupied Dwelling,0
983,Male,22,Less than 25,0,3,0,0,2,F,Driving License Suspended,1
932,Female,28,25 - 45,0,6,0,0,10,F,Driving Under The Influence,0
945,Female,39,Less than 25,0,6,0,0,1,F,Felony Driving While Lic Suspd,0
945,Male,21,Less than 25,0,7,0,0,4,F,arrest case no charge,0
998,Male,27,25 - 45,0,7,0,0,13,F,arrest case no charge,0
999,Male,38,25 - 45,0,-1,0,0,1,F,arrest case no charge,0
947,Male,41,Greater than 45,0,9,0,0,19,F,Tamper With Witness/Victim/CI,0
947,Male,20,Less than 25,0,7,1,0,3,F,arrest case no charge,0
1003,Male,35,25 - 45,0,9,0,1,1,M,Battery,0
1005,Male,65,Greater than 45,0,1,0,0,2,M,Battery on Law Enforc Officer,1
948,Male,31,25 - 45,0,4,0,0,0,M,Grand Theft in the 3rd Degree,0
953,Female,30,25 - 45,0,3,0,0,0,F,Grand Theft (Motor Vehicle),0
953,Male,47,Greater than 45,0,1,0,0,1,M,Battery,0
953,Male,46,Greater than 45,0,1,0,0,0,F,Battery,0
953,Male,19,Less than 25,0,4,0,0,0,F,Crimin Mischief Damage $1000+,0
969,Male,33,25 - 45,0,4,0,0,11,F,Aggravated Battery / Pregnant,0
1016,Male,30,25 - 45,0,9,0,0,4,M,Reckless Driving,0
969,Male,30,25 - 45,0,4,0,0,5,F,arrest case no charge,0
971,Male,28,25 - 45,0,7,0,0,2,M,Assault,0
971,Male,48,25 - 45,0,1,0,0,0,F,Grand Theft (Motor Vehicle),0
971,Female,28,25 - 45,0,1,0,0,0,M,Battery,0
988,Female,52,Greater than 45,0,3,0,0,2,F,Grand Theft in the 3rd Degree,0
988,Male,25,25 - 45,0,2,0,0,0,M,Possession of Cocaine,0
1025,Male,36,25 - 45,0,7,0,0,0,M,Battery,1
990,Male,20,Less than 25,0,9,0,1,3,F,arrest case no charge,0
990,Male,25,25 - 45,0,2,0,0,0,M,arrest case no charge,0
1034,Male,23,Less than 25,0,10,0,1,2,M,Battery,0
990,Male,25,25 - 45,0,4,0,0,3,F,Grand Theft in the 3rd Degree,0
1037,Male,21,Less than 25,0,6,0,1,0,F,arrest case no charge,1
1001,Male,29,25 - 45,0,2,0,0,2,F,"Poss3,4 Methylenedioxymethcath",0
1001,Male,28,25 - 45,0,7,0,0,5,F,arrest case no charge,0
1001,Male,32,25 - 45,0,4,1,0,4,M,Battery,0
1001,Male,32,25 - 45,0,4,0,0,1,M,Battery,0
1002,Male,47,25 - 45,0,1,0,0,2,F,arrest case no charge,0
1006,Male,19,Less than 25,1,10,0,0,2,F,arrest case no charge,0
1055,Male,33,25 - 45,0,8,0,0,4,F,arrest case no charge,1
1006,Male,25,25 - 45,0,4,0,0,2,M,arrest case no charge,0
1007,Male,22,Less than 25,0,6,0,0,1,M,Battery,0
1007,Male,39,25 - 45,0,1,0,0,1,F,Unauth Poss ID Card or DL,0
1007,Male,40,25 - 45,0,1,0,0,0,F,arrest case no charge,0
1008,Male,33,25 - 45,0,3,0,0,6,F,Felony Battery (Dom Strang),0
1065,Male,27,25 - 45,0,8,1,0,10,F,Driving While License Revoked,1
1008,Male,35,25 - 45,0,2,0,0,1,F,Grand Theft in the 3rd Degree,0
1009,Male,47,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
1009,Male,24,25 - 45,0,6,1,0,8,F,Battery,0
1015,Male,25,25 - 45,0,1,0,0,0,F,Felony Driving While Lic Suspd,0
1016,Male,21,Less than 25,0,4,0,0,0,M,Pos Cannabis W/Intent Sel/Del,0
1016,Male,40,25 - 45,0,8,0,0,2,F,Grand Theft in the 3rd Degree,0
1079,Male,37,25 - 45,0,-1,0,0,5,F,Aggravated Battery / Pregnant,1
1016,Male,39,25 - 45,0,1,0,1,1,M,Battery,0
1016,Male,39,Greater than 45,0,1,0,0,0,M,Driving Under The Influence,0
1017,Male,20,Less than 25,0,4,0,0,1,F,arrest case no charge,0
1087,Male,26,25 - 45,0,1,0,0,1,F,arrest case no charge,0
1018,Male,54,Greater than 45,0,1,0,0,0,F,Battery on a Person Over 65,0
1018,Male,22,Less than 25,0,10,0,0,1,F,Burglary Structure Unoccup,0
1018,Male,19,Less than 25,0,2,0,0,0,M,Battery,0
1094,Male,25,25 - 45,0,1,0,0,0,F,Possess Cannabis/20 Grams Or Less,0
1020,Male,59,Greater than 45,0,1,0,0,0,M,Disorderly Conduct,0
1027,Male,36,25 - 45,0,2,0,0,2,M,DUI Property Damage/Injury,0
1030,Male,19,Less than 25,0,3,0,0,1,F,arrest case no charge,0
1030,Female,33,25 - 45,0,3,0,0,1,F,Grand Theft in the 3rd Degree,0
1030,Male,20,Less than 25,0,8,0,0,0,F,arrest case no charge,0
1030,Male,37,25 - 45,0,1,0,0,1,F,arrest case no charge,0
1044,Male,42,25 - 45,0,6,0,0,2,F,Aggravated Battery,0
1044,Male,39,Less than 25,0,1,0,0,1,F,arrest case no charge,0
1119,Male,23,Less than 25,0,9,0,1,6,F,Grand Theft in the 3rd Degree,1
1046,Male,22,Less than 25,0,8,0,0,0,F,Deliver Cannabis,0
1046,Male,26,25 - 45,0,2,0,0,0,F,Grand Theft in the 3rd Degree,0
1054,Male,22,Less than 25,0,3,0,0,0,F,Battery on Law Enforc Officer,0
1055,Male,44,Greater than 45,0,9,0,0,11,F,Battery,0
1055,Male,21,Less than 25,0,2,0,0,0,F,Grand Theft in the 3rd Degree,0
1055,Female,20,Less than 25,0,4,0,0,0,F,Leaving Acc/Unattended Veh,0
1055,Male,32,25 - 45,0,1,0,0,0,F,Reckless Driving,0
1059,Female,47,Greater than 45,0,1,0,0,0,F,Possession of Cocaine,0
1059,Male,22,Less than 25,0,3,0,0,1,F,Possession of Cocaine,0
1059,Female,23,25 - 45,0,9,0,0,1,M,arrest case no charge,0
1060,Male,63,25 - 45,0,1,0,0,8,F,arrest case no charge,0
1060,Male,34,25 - 45,0,9,4,0,10,M,arrest case no charge,0
1070,Male,33,25 - 45,0,4,0,0,0,F,Possession of Cocaine,0
1070,Female,26,25 - 45,0,4,0,0,3,F,Possession of Cocaine,0
1070,Male,31,25 - 45,0,7,0,0,5,F,arrest case no charge,0
1070,Female,21,Less than 25,0,10,0,0,0,M,Battery,0
1070,Male,21,Less than 25,0,2,0,0,0,F,Grand Theft in the 3rd Degree,0
1081,Male,25,25 - 45,0,7,0,0,3,M,DUI Level 0.15 Or Minor In Veh,0
1084,Female,47,Greater than 45,0,1,0,0,0,F,arrest case no charge,0
1084,Female,21,Less than 25,0,7,0,0,0,F,Aggrav Battery w/Deadly Weapon,0
1084,Male,23,25 - 45,0,6,0,0,6,F,Burglary Unoccupied Dwelling,0
1084,Male,21,Less than 25,0,4,0,0,2,M,Driving Under The Influence,0
1166,Male,27,25 - 45,0,9,0,0,4,F,Pos Cannabis W/Intent Sel/Del,1
1094,Male,24,25 - 45,0,3,0,0,2,M,Battery,0
1094,Male,26,25 - 45,0,4,0,0,1,M,Susp Drivers Lic 1st Offense,0
1096,Male,25,25 - 45,0,2,0,0,0,F,Possession of Hydromorphone,0
1096,Male,28,25 - 45,0,2,0,0,0,F,Battery,0
1101,Male,23,25 - 45,0,2,0,0,0,M,Viol Prot Injunc Repeat Viol,0
1101,Male,41,Greater than 45,0,1,0,0,0,M,arrest case no charge,0
1103,Male,33,25 - 45,0,2,0,0,4,F,Driving While License Revoked,0
1103,Male,31,25 - 45,0,4,0,0,4,F,Aggravated Assault W/Dead Weap,0
1187,Male,21,Less than 25,0,9,2,1,2,F,Grand Theft (Motor Vehicle),0
1103,Male,50,25 - 45,0,6,0,0,11,F,Possession of Cocaine,0
1119,Male,42,Greater than 45,0,7,0,0,0,F,Uttering a Forged Instrument,0
1119,Male,32,25 - 45,0,1,0,0,0,F,Deliver Cocaine,0
1119,Female,33,25 - 45,0,7,0,0,3,F,Resist Officer w/Violence,0
1119,Male,28,25 - 45,0,1,0,0,0,M,Battery,0
1119,Male,28,25 - 45,0,3,0,0,2,M,Lve/Scen/Acc/Veh/Prop/Damage,0
1202,Male,32,25 - 45,0,9,0,1,22,F,arrest case no charge,0
1132,Male,21,Less than 25,0,4,0,0,0,M,Battery,0
1132,Male,55,Greater than 45,0,1,0,0,0,M,arrest case no charge,0
1132,Male,27,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
1207,Male,26,25 - 45,0,4,0,0,2,F,arrest case no charge,1
1135,Male,42,Greater than 45,0,3,0,0,2,F,Battery,0
1135,Male,18,Less than 25,0,4,0,2,0,F,Grand Theft in the 3rd Degree,0
1212,Female,24,25 - 45,0,4,0,0,1,M,Driving While License Revoked,1
1176,Female,32,25 - 45,0,2,0,0,1,M,Susp Drivers Lic 1st Offense,0
1176,Male,79,Greater than 45,0,1,0,0,0,M,Battery,0
1176,Male,25,25 - 45,0,6,0,0,2,F,Pos Cannabis W/Intent Sel/Del,0
1176,Male,30,25 - 45,0,2,0,0,0,M,Grand Theft in the 3rd Degree,0
1177,Male,34,25 - 45,0,3,0,0,0,F,Driving While License Revoked,0
1195,Male,26,25 - 45,0,7,0,0,3,M,Driving Under The Influence,0
1223,Female,19,Less than 25,0,6,1,0,1,M,Operating W/O Valid License,1
1195,Male,32,25 - 45,0,7,0,0,11,F,arrest case no charge,0
1196,Male,26,25 - 45,0,4,0,0,1,F,Burglary Conveyance Unoccup,0
1196,Male,31,25 - 45,0,6,0,0,7,F,Battery on Law Enforc Officer,0
1207,Male,22,Less than 25,0,3,0,1,0,F,Battery,0
1207,Male,24,25 - 45,0,2,0,0,0,M,Leave Acc/Attend Veh/More $50,0
1207,Male,24,25 - 45,0,4,0,0,8,F,arrest case no charge,0
1207,Male,46,Less than 25,0,6,0,0,7,M,Petit Theft,0
1235,Male,28,25 - 45,0,7,0,0,14,F,arrest case no charge,0
1208,Male,29,25 - 45,0,4,0,0,0,M,Viol Prot Injunc Repeat Viol,0
1238,Female,32,25 - 45,0,2,0,0,1,M,Battery,1
1213,Male,26,25 - 45,0,10,1,0,15,F,Possession of Cocaine,0
1213,Male,38,25 - 45,0,1,0,0,0,M,Battery,0
1215,Male,41,25 - 45,0,4,0,0,2,F,Tamper With Witness/Victim/CI,0
1215,Female,21,Less than 25,0,3,0,0,1,F,arrest case no charge,0
1215,Male,34,25 - 45,0,2,0,0,2,M,Battery,0
1220,Male,30,25 - 45,0,1,0,0,0,F,arrest case no charge,0
1253,Male,21,25 - 45,0,2,0,0,0,F,Burglary Dwelling Occupied,1
1220,Male,38,25 - 45,1,8,0,0,19,F,Driving While License Revoked,0
1255,Male,25,25 - 45,0,8,1,1,3,F,Driving While License Revoked,0
1256,Male,48,Greater than 45,0,10,0,0,25,F,arrest case no charge,0
1257,Male,22,25 - 45,0,7,0,1,1,M,Battery,0
1258,Male,52,Greater than 45,0,8,0,0,9,M,Battery,1
1259,Male,26,25 - 45,0,3,0,0,5,F,Possession of Cocaine,0
1221,Male,30,25 - 45,0,2,0,0,4,M,arrest case no charge,0
1221,Male,49,25 - 45,0,1,0,0,4,M,Unauth Poss ID Card or DL,0
1223,Male,26,25 - 45,0,4,0,0,2,M,Battery,0
1272,Male,37,25 - 45,0,4,0,0,6,F,Felony Petit Theft,0
1233,Male,38,25 - 45,0,2,0,0,3,F,Aggrav Battery w/Deadly Weapon,0
1233,Male,45,25 - 45,0,1,0,0,0,F,Burglary Dwelling Occupied,0
1233,Male,19,Less than 25,0,8,0,1,1,F,arrest case no charge,0
1290,Male,26,25 - 45,0,8,1,0,4,M,Battery,1
1233,Male,42,Greater than 45,0,2,0,0,1,F,Possession of Cocaine,0
1234,Male,24,25 - 45,0,4,0,0,0,F,Possession of Cocaine,0
1244,Male,40,25 - 45,0,1,0,0,0,F,Possession of Cocaine,0
1244,Female,27,25 - 45,0,2,0,0,1,M,Petit Theft $100- $300,0
1247,Male,22,Less than 25,0,9,1,1,7,M,Battery,0
1247,Male,19,Less than 25,0,4,0,0,0,M,Possess Cannabis/20 Grams Or Less,0
1252,Male,27,25 - 45,0,7,0,0,1,F,arrest case no charge,0
1252,Male,32,25 - 45,0,8,0,0,9,M,Pos Cannabis W/Intent Sel/Del,0
1306,Male,30,25 - 45,0,3,0,0,5,F,Expired DL More Than 6 Months,0
1252,Male,20,Less than 25,0,6,0,0,1,F,Possession Of Alprazolam,0
1313,Male,25,25 - 45,0,9,0,0,0,F,Battery,0
1253,Male,22,Less than 25,0,4,0,0,0,F,Robbery Sudd Snatch No Weapon,0
1318,Male,39,25 - 45,0,8,0,0,13,F,Burglary Conveyance Unoccup,0
1253,Male,40,25 - 45,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0
1259,Female,27,25 - 45,0,3,0,0,4,F,Burglary Unoccupied Dwelling,0
1259,Male,35,25 - 45,0,2,0,0,0,F,Battery on a Person Over 65,0
1259,Female,46,Less than 25,0,1,0,0,0,F,Aggravated Assault w/Firearm,0
1259,Male,21,Less than 25,1,9,0,1,3,F,Grand Theft Firearm,0
1261,Male,24,25 - 45,0,2,0,0,1,M,Battery,0
1262,Male,37,25 - 45,0,4,0,0,3,F,Possession of Cocaine,0
1269,Male,25,25 - 45,0,3,0,0,1,F,arrest case no charge,0
1269,Female,33,25 - 45,0,4,0,0,4,M,Susp Drivers Lic 1st Offense,0
1269,Male,44,Greater than 45,0,1,0,0,1,F,Crim Use of Personal ID Info,0
1269,Male,29,25 - 45,0,7,0,0,1,F,arrest case no charge,0
1272,Male,45,25 - 45,0,2,0,0,3,F,Grand Theft in the 3rd Degree,0
1272,Male,29,25 - 45,0,4,0,0,4,F,arrest case no charge,0
1274,Female,26,25 - 45,0,4,0,0,1,F,arrest case no charge,0
1274,Male,38,25 - 45,0,1,0,0,0,M,Battery,0
1351,Male,26,25 - 45,0,7,0,0,9,F,Driving While License Revoked,0
1275,Male,25,25 - 45,0,1,0,0,1,M,Expired DL More Than 6 Months,0
1275,Female,50,Greater than 45,0,2,0,0,1,M,Battery,0
1360,Male,32,25 - 45,0,-1,0,0,3,F,Burglary Unoccupied Dwelling,0
1282,Female,37,25 - 45,0,1,0,0,0,M,Driving Under The Influence,0
1368,Male,26,25 - 45,0,3,0,0,4,M,Battery,0
1282,Female,25,25 - 45,0,4,0,1,3,M,Battery,0
1282,Male,47,Greater than 45,0,1,0,0,0,M,DUI Property Damage/Injury,0
1290,Male,22,Less than 25,0,2,0,0,0,F,Grand Theft in the 3rd Degree,0
1290,Male,25,25 - 45,0,2,0,0,1,F,Possession Burglary Tools,0
1292,Male,25,25 - 45,0,4,0,0,1,F,Felony Battery (Dom Strang),0
1292,Male,23,25 - 45,0,2,0,0,0,M,Battery,0
1292,Male,46,25 - 45,0,4,0,0,1,F,arrest case no charge,0
1385,Male,28,25 - 45,0,1,0,0,4,M,Battery,0
1395,Male,21,Less than 25,0,9,0,0,2,F,Possession of Cocaine,0
1396,Male,32,25 - 45,0,10,0,0,19,F,Possession of Cocaine,0
1296,Male,55,Less than 25,0,9,0,0,3,M,Possess Cannabis/20 Grams Or Less,0
1296,Male,26,25 - 45,0,3,0,0,2,F,False Imprisonment,0
1296,Male,40,25 - 45,0,1,0,0,0,M,Battery,0
1403,Male,23,Less than 25,0,10,0,0,5,F,arrest case no charge,0
1296,Male,25,25 - 45,0,2,0,0,1,F,arrest case no charge,0
1297,Female,60,Greater than 45,0,1,0,0,0,M,Possession of Cannabis,0
1304,Male,41,25 - 45,0,1,0,0,0,M,Battery,0
1304,Male,39,Greater than 45,0,3,0,0,1,F,Grand Theft in the 3rd Degree,0
1304,Female,30,25 - 45,0,1,0,0,1,M,Battery,0
1427,Male,32,25 - 45,0,9,0,0,14,F,Burglary Structure Unoccup,1
1305,Male,22,Less than 25,0,7,0,0,2,F,Crim Use of Personal ID Info,0
1305,Male,41,Greater than 45,0,4,0,0,0,M,Battery,0
1313,Male,23,25 - 45,0,4,0,0,1,F,Possession of Cocaine,0
1315,Male,19,Less than 25,0,8,0,0,1,F,Possession of Cocaine,0
1436,Male,22,Less than 25,0,7,1,0,6,F,arrest case no charge,1
1315,Female,24,25 - 45,0,6,0,0,0,F,Possession Of Alprazolam,0
1315,Male,18,Less than 25,0,4,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0
1445,Male,33,25 - 45,0,7,0,0,7,F,Possession of Cocaine,0
1330,Male,31,25 - 45,0,1,0,0,2,F,Leave Acc/Attend Veh/More $50,0
1330,Male,36,25 - 45,0,1,0,0,5,F,Felony Driving While Lic Suspd,0
1330,Male,21,Less than 25,0,3,0,0,0,M,Viol Injunct Domestic Violence,0
1330,Male,48,Greater than 45,0,1,0,0,0,F,Possession of Cocaine,0
1334,Male,20,Less than 25,0,3,0,0,0,M,Disorderly Conduct,0
1335,Male,27,25 - 45,0,1,0,0,1,M,Battery,0
1464,Female,24,Less than 25,0,6,0,0,2,F,Possession of Cocaine,1
1470,Male,54,Greater than 45,0,4,0,0,4,M,Battery,0
1471,Male,22,Less than 25,0,4,0,0,2,M,Battery,0
1336,Male,34,25 - 45,0,1,0,0,2,F,"Poss3,4 Methylenedioxymethcath",0
1473,Male,26,25 - 45,0,3,0,0,0,M,Battery,0
1342,Female,18,Less than 25,0,4,0,0,0,F,arrest case no charge,0
1342,Male,49,Greater than 45,0,1,0,0,0,M,,0
1342,Male,26,25 - 45,0,1,0,0,0,F,Battery,0
1346,Female,21,Less than 25,0,7,0,0,6,M,Tamper With Witness/Victim/CI,0
1346,Male,31,25 - 45,0,1,0,0,1,M,arrest case no charge,0
1485,Male,21,Less than 25,0,7,0,0,1,M,arrest case no charge,0
1346,Male,23,25 - 45,0,3,0,0,0,F,Burglary Structure Unoccup,0
1348,Male,27,25 - 45,0,4,0,0,3,F,Introduce Contraband Into Jail,0
1496,Male,23,Less than 25,0,7,0,0,2,F,arrest case no charge,0
1348,Male,29,25 - 45,1,4,0,0,8,F,Burglary Dwelling Occupied,0
1382,Male,46,25 - 45,0,1,0,0,1,F,"Poss3,4 Methylenedioxymethcath",0
1382,Male,37,25 - 45,0,1,0,0,0,M,Lve/Scen/Acc/Veh/Prop/Damage,0
1382,Male,20,Less than 25,0,3,0,0,0,M,Battery,0
1384,Male,39,Greater than 45,0,1,0,0,2,F,Felony Battery w/Prior Convict,0
1384,Male,26,25 - 45,0,2,0,0,0,M,Aggravated Battery / Pregnant,0
1395,Male,48,Less than 25,0,2,0,0,2,M,Battery,0
1513,Male,30,Less than 25,0,4,0,0,6,F,arrest case no charge,0
1396,Male,45,Less than 25,0,4,0,0,16,M,DUI Blood Alcohol Above 0.20,0
1517,Male,27,25 - 45,0,2,0,0,3,F,arrest case no charge,0
1396,Male,22,Less than 25,0,6,0,0,2,F,Possession Of Alprazolam,0
1396,Male,21,Less than 25,0,7,0,0,2,M,Battery,0
1399,Female,37,25 - 45,0,3,0,0,2,M,Battery,0
1399,Male,32,25 - 45,0,4,0,0,5,F,Possession of Cocaine,0
1529,Female,38,25 - 45,0,7,1,0,8,M,Battery,0
1402,Male,60,Greater than 45,0,1,0,0,0,F,Battery,0
1402,Male,52,25 - 45,0,1,0,0,1,M,Driving License Suspended,0
1402,Male,34,25 - 45,0,6,0,0,1,F,arrest case no charge,0
1427,Male,26,25 - 45,0,6,0,0,2,F,Burglary Conveyance Armed,0
1427,Male,25,25 - 45,0,4,0,0,1,F,Aggravated Assault W/dead Weap,0
1427,Male,39,25 - 45,0,3,0,0,6,F,Driving While License Revoked,0
1427,Male,23,25 - 45,0,4,0,0,2,F,Grand Theft (Motor Vehicle),0
1428,Male,28,25 - 45,0,10,0,0,0,F,Driving While License Revoked,0
1542,Male,35,25 - 45,0,7,1,0,17,M,Battery,0
1430,Male,30,25 - 45,0,4,0,0,1,F,Tamper With Witness/Victim/CI,0
1549,Male,20,Less than 25,0,10,0,1,1,F,arrest case no charge,0
1430,Male,53,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
1430,Male,47,Greater than 45,0,1,0,0,0,M,Battery,0
1431,Male,23,25 - 45,0,2,0,0,1,F,arrest case no charge,0
1556,Male,27,25 - 45,1,7,1,0,5,F,Robbery W/Firearm,0
1431,Male,48,Greater than 45,0,1,0,0,0,F,Aggravated Assault W/Dead Weap,0
1433,Female,24,25 - 45,0,4,0,1,3,M,Possess Cannabis/20 Grams Or Less,0
1433,Male,22,Less than 25,1,4,2,0,3,M,Battery,0
1433,Male,24,25 - 45,0,3,0,0,0,F,Unauth Poss ID Card or DL,0
1436,Female,67,25 - 45,0,1,0,0,5,F,arrest case no charge,0
1436,Male,49,Greater than 45,0,3,0,0,8,F,arrest case no charge,0
1445,Male,40,25 - 45,0,1,0,0,0,F,Leaving the Scene of Accident,0
1445,Male,25,25 - 45,0,2,0,0,1,F,arrest case no charge,0
1446,Male,22,Less than 25,0,6,0,0,1,M,arrest case no charge,0
1446,Male,52,Less than 25,0,1,0,0,2,M,Battery,0
1462,Male,34,25 - 45,0,1,0,0,1,F,arrest case no charge,0
1462,Male,40,25 - 45,0,4,0,0,5,M,Battery,0
1462,Male,23,25 - 45,0,2,0,0,1,F,Fraudulent Use of Credit Card,0
1462,Male,49,Greater than 45,0,1,0,0,2,F,Aggravated Assault w/Firearm,0
1590,Male,43,25 - 45,0,-1,0,0,0,M,Battery,0
1464,Female,47,Less than 25,0,1,0,0,0,M,Possess Cannabis/20 Grams Or Less,0
1473,Female,19,Less than 25,0,4,0,0,0,M,Battery,0
1473,Male,35,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
1473,Female,33,25 - 45,0,1,0,0,0,M,Possession Of Heroin,0
1474,Male,29,25 - 45,0,2,0,0,2,M,Burglary Structure Unoccup,0
1474,Male,20,Less than 25,0,3,0,0,0,M,Burglary Conveyance Unoccup,0
1481,Female,28,25 - 45,0,8,0,0,0,F,Stalking (Aggravated),0
1482,Male,41,Greater than 45,0,3,0,0,4,F,Possession of Cocaine,0
1482,Male,32,25 - 45,0,3,0,0,2,F,Crim Use of Personal ID Info,0
1482,Male,34,25 - 45,0,1,0,0,0,F,Aggravated Assault W/Dead Weap,0
1482,Male,31,25 - 45,0,1,0,0,0,F,Grand Theft (Motor Vehicle),0
1497,Male,47,Greater than 45,0,1,0,0,0,F,Child Abuse,0
1497,Male,47,Less than 25,0,3,0,0,2,F,Felony Driving While Lic Suspd,0
1497,Male,50,Greater than 45,0,7,0,0,18,F,Felony Battery w/Prior Convict,0
1625,Male,21,Greater than 45,0,10,0,0,0,F,Grand Theft in the 3rd Degree,0
1498,Female,22,Less than 25,0,3,0,0,1,F,Battery,0
1498,Male,25,25 - 45,0,4,0,0,2,F,Agg Battery Grt/Bod/Harm,0
1501,Male,43,25 - 45,0,4,0,0,4,F,arrest case no charge,0
1631,Male,47,Greater than 45,0,2,0,0,1,F,Possession of Cocaine,0
1501,Male,39,25 - 45,0,1,0,0,3,F,Possession of Cocaine,0
1508,Male,30,25 - 45,0,1,0,0,1,F,Aggravated Assault W/dead Weap,0
1508,Male,34,25 - 45,0,4,0,0,0,F,Burglary Conveyance Unoccup,0
1509,Male,44,25 - 45,0,1,0,0,2,M,Battery,0
1509,Male,26,25 - 45,0,6,0,0,1,M,Battery,0
1509,Male,24,25 - 45,0,4,0,0,0,F,Felony Battery w/Prior Convict,0
1509,Male,39,25 - 45,0,1,0,0,2,M,arrest case no charge,0
1511,Male,41,Greater than 45,0,1,0,0,0,M,False Imprisonment,0
1512,Male,43,Greater than 45,0,1,0,0,0,F,Possession of Cocaine,0
